Date,TAm,TAx,TAn,TAi,NSi,PT,VVi,VDi,VVxi,HAi,PAi
2025-05-24 13:00,8.2,8.6,7.9,7.9,null,0.2,2.8,150.2,7.1,76.7,980.6
2025-05-24 14:00,7.8,8.2,7.4,7.4,null,0.4,1.9,151.1,9.1,88.8,980.9
2025-05-24 15:00,7.2,7.7,6.9,7.6,null,0,4.8,129.5,14,79.5,981
2025-05-24 16:00,7.6,7.9,7.4,7.5,null,0,0.8,99.1,7.8,85.9,981.2
2025-05-24 17:00,7.3,7.5,7.2,7.4,null,0,0,,5.6,77.4,981.5
2025-05-24 18:00,7,7.4,6.8,6.8,null,0,1.4,165.3,6.8,80.1,982
2025-05-24 19:00,6.3,6.8,6,6,null,0,0,,6.8,83.5,982.1
2025-05-24 20:00,5.7,6,5.5,5.5,null,0,0.9,36.3,5,88.1,982.3
2025-05-24 21:00,5.3,5.5,5.2,5.2,null,0,1.4,136.3,3.9,88.5,982.2
2025-05-24 22:00,5,5.2,4.8,4.8,null,0,0,,2.8,92.5,982
2025-05-24 23:00,4.6,4.8,4.2,4.2,null,0,3,346.6,9.3,96.1,982.1
2025-05-25 0:00,4,4.2,3.8,3.8,null,0,4.2,317.2,13.9,98.1,982.1
2025-05-25 1:00,3.8,3.8,3.8,3.8,null,0,2.6,6.9,9.2,98.2,982.2
2025-05-25 2:00,3.8,3.9,3.7,3.8,null,0,1.2,355.6,12.6,98.6,982.4
2025-05-25 3:00,3.8,3.8,3.8,3.8,null,0,1.9,337.6,9.6,99.2,982.7
2025-05-25 4:00,3.8,3.9,3.8,3.9,null,0,3.2,336.2,11,99.4,983
2025-05-25 5:00,4.3,4.8,3.9,4.8,null,0,4,332.3,11,97.5,983.3
2025-05-25 6:00,5.2,5.8,4.7,5.7,null,0,5.3,359.9,14.8,92.8,983.7
2025-05-25 7:00,6.3,6.6,5.7,6.6,null,0,5.9,332.8,15.9,89.2,984
2025-05-25 8:00,7.2,7.7,6.6,7.7,null,0,5.9,0.1,13.8,85.9,984.1
2025-05-25 9:00,9,10.4,7.7,10.3,null,0,2.9,334.3,14.4,74.6,984.1
2025-05-25 10:00,10.5,11.7,9.8,11.7,null,0,4.9,336.6,23.1,68.3,984
2025-05-25 11:00,12.2,13.8,11.2,12.4,null,0,7,11.9,26.1,61.3,984.1
2025-05-25 12:00,13.1,15.3,12.1,12.5,null,0,7,357,16.4,60.3,984.1
2025-05-25 13:00,13.1,15.6,12,12.9,null,0,8,20.2,21.7,59,984.2
2025-05-25 14:00,13,14.3,12.2,14.1,null,0,5,356.4,17.9,56.3,984.3
2025-05-25 15:00,13.5,14.9,12,12,null,0,7.5,4.3,17.3,62.2,984.8
2025-05-25 16:00,12.3,13,11.8,13,null,0,4,26.6,13.6,57.9,984.8
2025-05-25 17:00,12.7,13.2,12.2,12.3,null,0,4,341.1,14.3,60.8,985.2
2025-05-25 18:00,11.6,12.3,11.2,11.3,null,0,2.4,338,14.8,64.7,985.7
2025-05-25 19:00,10.6,11.3,9.8,9.8,null,0,4.1,306.5,10.3,72,985.8
2025-05-25 20:00,9.4,9.8,9.1,9.8,null,0,4.5,118.3,11.8,64.2,985.7
2025-05-25 21:00,8.7,9.8,7.8,7.8,null,0,2.5,327.9,12,84.7,986.1
2025-05-25 22:00,6.9,7.8,6.2,6.2,null,0,1.7,3.5,14.9,91,987
2025-05-25 23:00,5.8,6.2,5.6,5.6,null,0,0,,9.9,93.1,987.4
2025-05-26 0:00,4.9,5.5,4,4,null,0,2.6,113.2,3.1,96.5,987.1
2025-05-26 1:00,3,4.1,2.3,2.3,null,0,1.4,103,5.4,96.8,987.4
2025-05-26 2:00,2.1,2.5,1.6,1.6,null,0,4.1,113.8,7.8,94.7,987.6
2025-05-26 3:00,1.2,1.6,1,1,null,0,3.9,130.5,8.3,95.1,987.9
2025-05-26 4:00,0.8,1.1,0.5,0.7,null,0,4.6,137.4,8.5,96.3,988.3
2025-05-26 5:00,1.2,2,0.6,1.7,null,0,5.7,153.4,10.2,91.3,988.4
2025-05-26 6:00,3.3,5.6,1.6,5.6,null,0,2.4,143.4,9.2,79.3,988.4
2025-05-26 7:00,8.7,11.7,5.6,11.7,null,0,2.2,4.5,5.5,55.6,988.2
2025-05-26 8:00,13.9,15.6,11.7,15.6,null,0,5.8,336.8,14.8,84.8,1976
2025-05-26 9:00,16.5,17.5,15.6,17.4,null,0,3.1,335.5,23,81.6,1975.2
2025-05-26 10:00,17.8,18.5,17.2,18.2,null,0,15.2,317.7,27,33.3,987.2
2025-05-26 11:00,19.3,20.8,17.7,20,null,0,12.3,311.7,26.9,21.9,987.4
2025-05-26 12:00,20.3,20.8,19.9,20,null,0,8.2,342.4,28.9,19,987.7
2025-05-26 13:00,20.2,21.3,19.1,21.2,null,0,7.1,333.3,27.5,18.4,987.9
2025-05-26 14:00,20.9,21.4,20.3,20.9,null,0,12.8,330.4,33,18,988.1
2025-05-26 15:00,20.8,22.1,20,21.2,null,0,7.5,351.7,32.7,18.1,987.7
2025-05-26 16:00,21,21.6,20.2,20.5,null,0,2.9,351,18.6,17.3,987.7
2025-05-26 17:00,20.8,21.5,20.3,20.5,null,0,6.8,349.4,19.7,19.1,987.5
2025-05-26 18:00,19.9,20.6,19.3,19.5,null,0,1.4,305.2,14.7,21.7,987.8
2025-05-26 19:00,16.7,19.5,13.7,13.7,null,0,3.2,83.8,8,38,988.5
2025-05-26 20:00,12.3,13.7,11.1,11.1,null,0,4.4,129.5,10.4,45.6,989.5
2025-05-26 21:00,9.9,11.2,8.8,8.8,null,0,2.9,85.1,10.8,53.9,990.2
2025-05-26 22:00,7.8,8.8,7.2,7.2,null,0,5.1,102.1,11,59.5,990.9
2025-05-26 23:00,6.5,7.2,5.8,5.8,null,0,5.1,128.6,13.7,64.7,991.2
2025-05-27 0:00,5,5.8,4.4,4.8,null,0,4.1,132.2,12.6,73.6,991.5
2025-05-27 1:00,4,4.8,3.5,3.5,null,0,6.8,131.5,10.7,76.7,991.6
2025-05-27 2:00,3.3,3.8,2.7,3.1,null,0,5.5,148.9,11.7,80.4,991.9
2025-05-27 3:00,2.9,3.3,2.6,2.8,null,0,5.3,135.1,9.4,83.8,992.1
2025-05-27 4:00,2.7,3.1,2.5,3,null,0,5.8,140.6,10.2,83.5,992.4
2025-05-27 5:00,3.2,4,2.5,3.9,null,0,5.2,153,10.3,80,993.1
2025-05-27 6:00,5.5,7.6,3.9,7.6,null,0,4,163.1,8,70.6,993.3
2025-05-27 7:00,11.2,14.8,7.6,14.8,null,0,0,,4.7,42.4,993.3
2025-05-27 8:00,17.1,19.2,14.8,19.2,null,0,5.6,327.9,10,31.7,993
2025-05-27 9:00,21.1,22.9,19.2,22.9,null,0,5.8,337.3,13.3,23.6,992.4
2025-05-27 10:00,22.6,23.5,21.7,22.1,null,0,7.1,307,19.5,22.6,992
2025-05-27 11:00,22.3,24.1,21.2,24.1,null,0,4.2,348.6,24.8,21,991.7
2025-05-27 12:00,23.8,25.1,22.1,23.6,null,0,13,281.1,27.7,19.4,991.3
2025-05-27 13:00,24,25.3,23.1,24.2,null,0,3.6,324.1,21,18.7,990.9
2025-05-27 14:00,24.3,25.9,22.8,25.1,null,0,7.4,305.9,27.1,17,990.3
2025-05-27 15:00,24.4,25.5,23.7,23.8,null,0,5.3,209.4,28.9,16.6,989.8
2025-05-27 16:00,24.8,25.3,23.8,24.5,null,0,5,290.1,20.5,16.7,989.4
2025-05-27 17:00,24.2,24.8,23.1,23.3,null,0,6.9,192.8,18.2,17.1,988.9
2025-05-27 18:00,23.1,24,22.1,22.1,null,0,2.6,296.1,13.9,20.9,988.6
2025-05-27 19:00,19.5,22.2,16.7,16.7,null,0.2,1.9,99.3,6.3,35.1,988.5
2025-05-27 20:00,15.1,16.7,13.8,13.8,null,0,3.4,113.3,14.3,43.2,989.1
2025-05-27 21:00,12.6,13.8,11.6,11.6,null,0,7.9,121.3,15.5,48.1,989.5
2025-05-27 22:00,10.6,11.6,9.8,9.8,null,0,4.1,105.6,14.3,54.8,989.1
2025-05-27 23:00,9.1,9.8,8.4,8.4,null,0,5.2,105.9,15.7,60.4,989.2
2025-05-28 0:00,8.1,8.6,7.4,7.4,null,0,4.7,133.2,11.7,66.8,989.2
2025-05-28 1:00,7.3,7.8,6.6,6.7,null,0,5.4,115,11.4,69.3,989.3
2025-05-28 2:00,6,6.7,5.4,6.2,null,0,5,128.7,11.1,72.5,989.7
2025-05-28 3:00,5.5,6.4,4.8,5.2,null,0,6,149.8,10.1,77.1,989.8
2025-05-28 4:00,5,5.6,4.5,4.9,null,0,4.9,154.3,9.3,78,990
2025-05-28 5:00,5.2,5.9,4.9,5.9,null,0,4.7,139.3,9,76.2,990.1
2025-05-28 6:00,7.4,8.7,5.8,8.6,null,0,5.3,160.3,8,68.1,990
2025-05-28 7:00,10.1,12.1,8.6,12.1,null,0,0.4,242.9,6.1,58.7,990.2
2025-05-28 8:00,13.6,15.2,12.1,15.2,null,0,0.7,267.4,3.6,48.6,990
2025-05-28 9:00,17.7,20.5,15.3,20.5,null,0,4.4,350.1,8.2,32.1,989.7
2025-05-28 10:00,22.3,23.4,20.5,23.3,null,0,12.4,320.7,27.5,20,988.9
2025-05-28 11:00,22.8,23.7,22.1,23.2,null,0,8.8,322.6,34.1,20.1,988.5
2025-05-28 12:00,23.4,24.2,22.8,23.3,null,0,13.7,302.1,32.5,19.4,987.9
2025-05-28 13:00,23.8,24.4,23.3,23.3,null,0,17.3,298.4,36.5,18.5,987.2
2025-05-28 14:00,23.7,24,23.3,24,null,0,10.8,285.1,34.9,18.5,986.7
2025-05-28 15:00,24.3,24.9,23.7,24,null,0,20.1,290.7,35.4,16.6,986.2
2025-05-28 16:00,24.1,24.7,23.6,23.9,null,0,15.5,281.1,38.3,16.5,985.7
2025-05-28 17:00,24,24.5,23.5,23.5,null,0,17.1,288.3,34.2,16.8,985.3
2025-05-28 18:00,23.1,23.6,22.4,22.7,null,0,12.3,306,28.4,18.4,984.9
2025-05-28 19:00,21.4,22.7,19.1,19.3,null,0,3.6,65.8,26,27.1,985
2025-05-28 20:00,16.9,19.3,15.5,15.5,null,0,5.6,97.2,12.3,39,985.6
2025-05-28 21:00,14.4,15.6,13.4,13.4,null,0,9.9,112.4,14.6,44.2,985.4
2025-05-28 22:00,12.4,13.4,11.6,11.6,null,0,3.3,87.1,15.3,52,985.7
2025-05-28 23:00,10.9,11.7,10.3,10.7,null,0,8,91.4,14.7,54.8,985.5
2025-05-29 0:00,9.7,10.7,8.6,8.6,null,0,5.8,96.3,14,63.5,985.4
2025-05-29 1:00,8.2,9.1,7.3,7.5,null,0,4.7,118.8,14.7,69.8,985.1
2025-05-29 2:00,7.1,7.6,6.5,6.9,null,0,5.7,130.9,11.3,74.7,985
2025-05-29 3:00,6,6.9,5.3,6,null,0,5.8,144.2,13.1,77.9,984.7
2025-05-29 4:00,5.5,6.2,4.8,5.3,null,0,2.8,135.3,10.5,81.5,984.6
2025-05-29 5:00,6,7.6,5,6.9,null,0,3.3,147.1,10.3,74.6,984.3
2025-05-29 6:00,8.7,10.2,6.7,10.2,null,0,3.9,175.8,12.1,64.6,984.1
2025-05-29 7:00,13.2,16.6,10.3,16.6,null,0,0.1,179.8,7.3,43.2,983.4
2025-05-29 8:00,19.2,22,16.6,22,null,0,4.6,334.5,13.4,28,982.6
2025-05-29 9:00,23.5,25,22,24.8,null,0,5.8,323.3,17.9,22.6,981.7
2025-05-29 10:00,25,26.3,24.2,26.3,null,0,8.6,323.4,28.7,20.1,980.7
2025-05-29 11:00,26.3,27.3,25.1,26.2,null,0,10,297.4,35.1,16.6,979.7
2025-05-29 12:00,27.4,28.2,26.1,28.2,null,0,13.6,323.7,28.2,15.1,978.3
2025-05-29 13:00,27.9,28.5,27.3,27.3,null,0,15,265.9,30.7,14.1,977.3
2025-05-29 14:00,28,28.8,26.9,28.5,null,0,5.4,341.8,31.7,15.3,976
2025-05-29 15:00,28.1,28.6,27.3,28.3,null,0,11.7,318.1,24.1,14.9,974.9
2025-05-29 16:00,27.8,28.6,26.6,27.8,null,0,8,316.4,31.8,14.8,974.4
2025-05-29 17:00,27.3,28,26.5,26.5,null,0,11.4,315,26,15,973.6
2025-05-29 18:00,25.9,27.1,24.6,24.6,null,0,3.1,186.1,18.9,19,973.3
2025-05-29 19:00,22.4,24.6,19.7,19.7,null,0,0.1,134.8,13.8,32.9,972.8
2025-05-29 20:00,17.9,19.7,16.5,16.5,null,0,2.3,110.1,10.2,40.4,972.9
2025-05-29 21:00,15.6,16.5,14.8,14.8,null,0,3.8,87.5,13.1,41.7,973.2
2025-05-29 22:00,14.2,14.8,13.8,13.9,null,0,6.8,91.9,18.1,44.8,972.6
2025-05-29 23:00,14.2,15.6,13.4,14.8,null,0,6.2,101.1,24.5,46.3,972.7
2025-05-30 0:00,15,16.3,13.7,16,null,0,6.9,141.4,17.7,49.5,972.5
2025-05-30 1:00,16,16.5,14.6,14.7,null,0,3.6,149.3,15.6,55,972.3
2025-05-30 2:00,15.1,15.6,14.2,15.2,null,0,10.2,138.4,17.5,53,971.7
2025-05-30 3:00,14.9,15.4,13.2,13.3,null,0,5.2,93.8,20.9,60.4,971.1
2025-05-30 4:00,11.7,13.3,10.4,10.6,null,0,3.4,111.3,11.5,71,970.9
2025-05-30 5:00,10.3,10.8,10,10.8,null,0,3.9,86.8,13.6,70.7,970.5
2025-05-30 6:00,12.9,16.3,10.8,16.3,null,0,6.9,125.2,22.2,53.4,969.8
2025-05-30 7:00,17.4,18.3,16.3,18.3,null,0,7.6,123.2,22.7,47.6,969.5
2025-05-30 8:00,19.6,20.9,18.3,20.7,null,0,12.4,136.8,26.5,42,969
2025-05-30 9:00,22.1,23,20.7,23,null,0,5.7,145.9,20.6,39.2,968.4
2025-05-30 10:00,23.6,24.9,22.5,24.4,null,0,4.1,285.3,21.8,32.3,967.7
2025-05-30 11:00,24.7,25.6,24.2,25,null,0,8.7,162.4,19.6,29.9,966.8
2025-05-30 12:00,24.9,26.1,24.3,24.4,null,0,7.3,159.8,16.1,31.1,966.2
2025-05-30 13:00,23.3,24.5,19,19,null,0,4.7,292.2,28.2,57.8,966.7
2025-05-30 14:00,17.5,19,15.6,16.5,null,0.5,4.8,135.6,15.8,73.7,967.1
2025-05-30 15:00,17.2,18.5,16,18.4,null,0.2,7,120.9,23.3,59.7,966.6
2025-05-30 16:00,17.3,18.4,15.6,15.6,null,0.2,8.2,122.4,24.5,86.1,967.1
2025-05-30 17:00,16.2,16.9,15.5,16.9,null,0,4,121.8,25.8,71.9,967.1
2025-05-30 18:00,16.5,17,16.2,16.3,null,0,6.5,89,23,73.9,967.6
2025-05-30 19:00,16.1,16.4,15.8,16,null,0,1,47.9,16.7,73.1,967.4
2025-05-30 20:00,15.2,16,14.6,14.6,null,0,4,128.4,14,83.2,967.5
2025-05-30 21:00,14.1,14.6,13.6,13.6,null,0,2.8,107.7,14.5,81.4,967.3
2025-05-30 22:00,13.8,14.8,13.2,13.5,null,0,2.5,110.7,26.2,84.7,967.8
2025-05-30 23:00,13.2,14.1,12.6,12.7,null,0,2.4,100,8.9,86,967.8
2025-05-31 0:00,12.3,12.6,12.1,12.1,null,0,3,128.7,8.3,82.5,967.4
2025-05-31 1:00,11.8,12.1,11.4,11.5,null,0,3,134.8,6.7,87,967.1
2025-05-31 2:00,11.4,11.6,11.1,11.3,null,0,3.2,126.3,11.6,86.6,967.2
2025-05-31 3:00,11,11.5,10.4,10.4,null,0,5.1,94.7,12.5,89.8,967.6
2025-05-31 4:00,10.3,10.6,9.8,10.1,null,0,5.4,132.1,13.5,91.2,967.7
2025-05-31 5:00,10.5,10.9,10,10.9,null,0,4.3,96.6,9.6,87.1,967.8
2025-05-31 6:00,11.5,12.3,10.9,12.3,null,0,2.4,86.1,11.2,82.3,967.6
2025-05-31 7:00,15,17.5,12.3,17.5,null,0,6.3,134.7,16,71.2,967.7
2025-05-31 8:00,17.8,18.6,17.5,18.6,null,0,5.6,141.9,21.8,69.8,967.4
2025-05-31 9:00,19,19.9,18.5,19.5,null,0,6.2,208.4,20.3,63.4,967.2
2025-05-31 10:00,19.6,20.2,19.2,20.2,null,0,2.8,172.6,14,61.2,966.7
2025-05-31 11:00,20.4,20.7,20.2,20.3,null,0,5.9,171.2,23.4,56.9,966.7
2025-05-31 12:00,18.5,20.3,17.3,17.4,null,0.3,2.5,115.1,19.4,84,966.2
2025-05-31 13:00,17.5,17.9,17.2,17.7,null,0,2.5,149.6,15,77.8,965.3
2025-05-31 14:00,18.4,18.9,17.7,18.9,null,0,6.2,154,15.2,70.1,964.2
2025-05-31 15:00,null,null,null,null,null,0.7,null,,null,null,null
2025-05-31 16:00,14.9,15.8,14.4,14.5,null,0.8,5,138.8,21.2,90.7,963.2
2025-05-31 17:00,14.3,14.6,13.7,13.9,null,1.2,2.1,207,15.9,91,962.2
2025-05-31 18:00,13.6,13.9,13.2,13.6,null,2.1,2.6,90.5,13.8,93,961.9
2025-05-31 19:00,13.4,13.7,13.2,13.5,null,0.9,8.2,146.3,20.1,91.6,960.9
2025-05-31 20:00,13.4,14.1,12.9,13.6,null,0,4.7,179.6,27.6,86.6,960.1
2025-05-31 21:00,13.5,14,12.9,13.8,null,0,4.8,124.3,19.1,90.3,959.4
2025-05-31 22:00,13.9,14.3,13.3,13.7,null,0,7.4,115.6,25.3,90,958.1
2025-05-31 23:00,13.9,14.2,13.6,13.7,null,0,6.5,115,25.7,91.5,957.6
2025-06-01 0:00,13.5,13.7,13.3,13.4,null,0.2,6.4,105.6,23.6,92.3,956.9
2025-06-01 1:00,13.5,13.7,13.3,13.5,null,0,4.7,98.3,25.5,92.4,956.2
2025-06-01 2:00,13.6,14,13.4,13.9,null,0,9.9,123.3,20,87.2,955.6
2025-06-01 3:00,13.7,13.9,13.4,13.5,null,0,3.2,105.2,26,88.4,955.5
2025-06-01 4:00,13.6,14.1,13.2,13.2,null,0,4.9,115.2,27.3,89.4,955.5
2025-06-01 5:00,12.9,13.3,12.6,12.8,null,0,6.5,127.8,16.9,88.8,956
2025-06-01 6:00,12.6,13,12.4,12.4,null,0.6,2.9,72.1,17.6,92.7,956.3
2025-06-01 7:00,12.4,12.8,12.2,12.7,null,0,4.9,140.7,20.7,90.6,956.5
2025-06-01 8:00,12.3,12.8,11.9,11.9,null,0.4,6.6,109.4,24.3,93.5,956.9
2025-06-01 9:00,12,12.6,11.7,12.5,null,0.4,8.3,136.9,21.3,91.3,957.3
2025-06-01 10:00,12.9,13.3,12.5,13.3,null,0,9,116.6,23.5,87.1,957.6
2025-06-01 11:00,13.3,13.6,13.1,13.6,null,0.3,6.3,136.4,22.1,91.9,958
2025-06-01 12:00,13.4,14.4,12.8,12.9,null,1,4.4,138.5,22.8,94.2,958.2
2025-06-01 13:00,12.9,13,12.7,12.9,null,2.5,6,160,15.4,94.3,958.4
2025-06-01 14:00,12.8,13.1,12.5,12.6,null,0.5,7.5,177.3,33.2,86.5,959.3
2025-06-01 15:00,12.6,13,12,12,null,0,8.6,196.4,19.8,91.7,960.2
2025-06-01 16:00,12.2,12.5,11.9,12.2,null,0.3,8.7,153.3,22.3,92.9,961
2025-06-01 17:00,12,12.3,11.8,12,null,0.8,6.7,141.4,21.9,93.1,962
2025-06-01 18:00,11.8,12.2,11.4,11.4,null,0.7,4.2,164.9,17.2,95.2,962.9
2025-06-01 19:00,11.3,11.8,11,11.8,null,1,13.9,150.5,25,89.2,963.9
2025-06-01 20:00,11.2,11.9,10.9,11.4,null,0.2,16.5,170.3,32.2,89.4,964.9
2025-06-01 21:00,11.1,11.5,10.8,10.9,null,0,13.6,155,46.9,90.1,965.9
2025-06-01 22:00,10.7,11.2,10.2,10.2,null,0,11.8,137.9,40,94.1,966.5
2025-06-01 23:00,10.4,11.1,10.1,10.1,null,0,10.7,129.9,33.1,93.7,967.1
2025-06-02 0:00,10.3,10.8,9.9,10,null,0,4.5,119.3,41.4,93,967.9
2025-06-02 1:00,9.8,10.1,9.5,9.6,null,0,5.6,42,16.2,93.5,968.8
2025-06-02 2:00,9.8,10,9.5,9.9,null,0,5.2,157.1,19.8,89.6,969.5
2025-06-02 3:00,9.7,9.9,9.5,9.7,null,0,4.9,234.9,21.7,90.2,970.3
2025-06-02 4:00,9.5,9.8,9.3,9.8,null,0,4.9,199.6,15.8,84.8,970.9
2025-06-02 5:00,9.9,10.2,9.4,9.7,null,0,8,152.2,27.6,86.2,971.6
2025-06-02 6:00,10,10.3,9.7,10.1,null,0,11,162.7,18.6,85.3,972.6
2025-06-02 7:00,10.6,11.2,9.9,10.7,null,0,8,193.6,28.9,82.2,972.9
2025-06-02 8:00,11.2,11.9,10.7,11.1,null,0,10.3,169.5,27.5,78.7,973.4
2025-06-02 9:00,11.4,12.2,10.8,12,null,0,3.1,337.1,21.6,75.1,973.7
2025-06-02 10:00,12.6,13.2,11.8,12.4,null,0,11.4,178.4,17,64,974.4
2025-06-02 11:00,12.2,13.2,11.1,12,null,0,4.8,161.3,30.9,75.8,974.8
2025-06-02 12:00,13,13.6,12,13.2,null,0,3.7,238.9,22.2,66.9,974.9
2025-06-02 13:00,12.9,13.9,12.1,12.7,null,0,6.1,276.5,29.4,72.2,975.4
2025-06-02 14:00,12.7,13.4,12.3,13.4,null,0,5.1,223.9,17.7,67.8,975.8
2025-06-02 15:00,13.2,14,12.3,13,null,0,8.5,291.3,21,66.1,976.2
2025-06-02 16:00,12.1,13,11.8,11.8,null,0,7.2,267.2,19.9,68,977.2
2025-06-02 17:00,11.4,11.8,11.1,11.1,null,0,4.9,166.7,15.6,76.2,977.8
2025-06-02 18:00,11.2,11.3,11,11.2,null,0,8.6,209.2,17.4,70.9,978.6
2025-06-02 19:00,10.9,11.3,10.8,10.8,null,0,3.9,202.1,20.5,76.2,979.3
2025-06-02 20:00,10.3,11,9.3,9.3,null,0,2.9,148.1,17.6,84,979.9
2025-06-02 21:00,8.3,9.3,7.7,8,null,0,3.1,70.4,15.9,88.6,980.7
2025-06-02 22:00,7.5,7.9,7.3,7.4,null,0,2.2,128,15.3,89.2,981.3
2025-06-02 23:00,7.4,7.8,7.3,7.7,null,0,5.3,136.4,11.9,88.9,981.7
2025-06-03 0:00,7,7.7,6.5,6.9,null,0,2.8,77.9,9,93.1,982
2025-06-03 1:00,6.4,6.9,6,6.1,null,0,3.2,122,6.5,95.7,982.1
2025-06-03 2:00,5.8,6.4,5.3,5.3,null,0,0.7,98.9,10.4,96,982.3
2025-06-03 3:00,4.7,5.3,4.1,4.3,null,0,4.5,87,8.8,98.3,983.2
2025-06-03 4:00,4.2,4.4,3.9,4.4,null,0,4.6,140.5,9.7,98.1,983.8
2025-06-03 5:00,5.1,5.6,4.4,5.6,null,0,0.3,109.6,10,94.6,984.7
2025-06-03 6:00,6.4,8.1,5.6,8.1,null,0,0.6,214.5,5.9,84.4,984.9
2025-06-03 7:00,10.3,12,8.1,12,null,0,0,,5.9,67.3,985.2
2025-06-03 8:00,13.2,15.1,12,15.1,null,0,3.1,308.9,16,57.8,985
2025-06-03 9:00,15.3,16.1,14.7,15,null,0,8.6,333.5,19.3,52.8,985
2025-06-03 10:00,16.7,17.7,15,17.4,null,0,8.1,337.2,24.6,48.6,985.3
2025-06-03 11:00,17.3,18.4,16.2,17.7,null,0,7.9,318.7,27.7,43.2,985.2
2025-06-03 12:00,18.1,19.6,17,18.8,null,0,6.1,353.4,28.9,41.7,985.3
2025-06-03 13:00,19.6,20.4,18,20,null,0,7.2,327.6,28.9,36.7,985.1
2025-06-03 14:00,20.2,20.7,19.7,20.1,null,0,7.9,328.2,23.6,35.5,985.1
2025-06-03 15:00,20.5,20.9,20,20.9,null,0,1.3,339.8,23.9,35.6,984.8
2025-06-03 16:00,21,21.4,20.3,21.1,null,0,5.2,335.2,19.6,35.6,985.3
2025-06-03 17:00,21.1,21.5,20.5,20.5,null,0,7.1,316.1,20.9,37.3,985.3
2025-06-03 18:00,19.7,20.8,17.9,17.9,null,0,3,301,18.8,44.4,985.9
2025-06-03 19:00,15.9,17.9,14.3,14.6,null,0,0.3,133.1,8.6,68.1,986.5
2025-06-03 20:00,13.3,14.6,12.4,12.9,null,0,5.1,125.1,8.6,71.2,986.8
2025-06-03 21:00,12.1,13.1,11.4,11.4,null,0,1.3,98.1,9.2,76.4,987.1
2025-06-03 22:00,11.3,11.8,11,11.2,null,0,3.6,95.9,12.8,73.5,987.1
2025-06-03 23:00,10.7,11.2,10.1,10.1,null,0,4.5,136,15.2,76.7,987.1
2025-06-04 0:00,10.1,10.4,9.8,10.2,null,0,5.6,130.8,17.1,74.2,987.1
2025-06-04 1:00,9.4,10.5,8.6,8.8,null,0,1.5,74.7,12.4,80.6,987.2
2025-06-04 2:00,8.3,8.8,8,8.6,null,0,6.4,132.5,13.3,80.8,987
2025-06-04 3:00,8.5,9.1,7.9,8.6,null,0,2.9,125.1,13.2,79.2,987.1
2025-06-04 4:00,8.1,8.8,7.4,8.6,null,0,1.8,130.7,10,80.5,987.6
2025-06-04 5:00,8.7,9.6,8,9.5,null,0,4.4,147.6,13,79.5,987.5
2025-06-04 6:00,10.8,12.2,9.5,12.2,null,0,1.2,150.7,11.5,73.7,987
2025-06-04 7:00,15.6,18.6,12.2,18.6,null,0,12.1,123.5,21.5,44.7,986.5
2025-06-04 8:00,19.3,20.4,18.6,20.4,null,0,8.2,126.2,26,42,986.4
2025-06-04 9:00,21.3,22.5,20.3,22.4,null,0,8,109.6,18.8,37.6,986
2025-06-04 10:00,23,24.1,22.2,23.6,null,0,8.4,144.2,20.6,36.2,985.1
2025-06-04 11:00,24.1,24.8,23.5,24.7,null,0,15.6,140.6,25.3,34.7,984.7
2025-06-04 12:00,25.2,25.8,24.5,25.8,null,0,11.4,165.3,26.7,35.5,984.3
2025-06-04 13:00,25.9,26.7,25.4,26.7,null,0,3.3,181.9,21,34.8,983.6
2025-06-04 14:00,27.3,28,26.8,27.4,null,0,12,198.7,26.4,32.3,982.7
2025-06-04 15:00,28.8,29.5,27.4,29.1,null,0,10.9,167.8,30.1,31.3,982
2025-06-04 16:00,28.9,29.5,28.4,28.9,null,0,13,222.6,34.3,31.1,981.7
2025-06-04 17:00,28.5,29,28.2,28.5,null,0,19,172.5,32.3,30.3,981.7
2025-06-04 18:00,28.1,28.5,27.6,27.6,null,0,6.8,220.6,29.9,32.7,981.8
2025-06-04 19:00,26.7,27.6,25.8,25.8,null,0,14.2,194.8,34.5,40.7,982.1
2025-06-04 20:00,25.1,25.9,24.6,24.8,null,0,17.5,177.8,30.6,45.3,982.2
2025-06-04 21:00,24.5,24.8,24.1,24.1,null,0,16.6,171.4,39,45,982.2
2025-06-04 22:00,24.1,24.6,23.3,23.5,null,0,14.4,144,40.9,47,982.3
2025-06-04 23:00,22.2,23.5,21,21.3,null,0,4.4,46.5,22.5,54,982.4
2025-06-05 0:00,21,21.6,20.3,20.3,null,0,11.4,135.9,22.7,58.7,982
2025-06-05 1:00,19.9,20.4,18.9,18.9,null,0,11.9,147.9,22.8,65,981.6
2025-06-05 2:00,18.4,19,17.9,17.9,null,0,0.5,103.6,22.7,70.3,981.4
2025-06-05 3:00,16.7,17.9,16.2,16.5,null,0,7.5,120.6,15.5,76.7,981.4
2025-06-05 4:00,15.4,17,14.7,14.7,null,0,2.7,123.2,13.1,84,982.1
2025-06-05 5:00,14.9,15.3,14.5,15,null,0,2,125.6,12.8,83.9,982.2
2025-06-05 6:00,16.3,17.5,15,17.5,null,0,1.5,70.9,10.3,75.6,982.5
2025-06-05 7:00,19.8,21.9,17.5,21.9,null,0,2.9,340.7,10.2,66,982
2025-06-05 8:00,21.7,22.7,21,21.3,null,0,4.6,348.4,19.9,70.3,982.6
